,sleepdisable,i,itr,dvfs,rate,policy,nmappers,pkg_watts_avg,pkg_watts_std,ram_watts_avg,ram_watts_std,pollCnt,c1Cnt,c1eCnt,c3Cnt,c6Cnt,rxPackets,rxBytes,txPackets,txBytes,erxPackets,erxBytes,etxPackets,etxBytes,SinknumRecordsInPerSecond_avg,SinknumRecordsInPerSecond_std,SinknumRecordsOutPerSecond_avg,SinknumRecordsOutPerSecond_std,SinkbusyTimeMsPerSecond_avg,SinkbusyTimeMsPerSecond_std,SinkbackPressuredTimeMsPerSecond_avg,SinkbackPressuredTimeMsPerSecond_std,SinkbusyTime_%,SinkbackPressuredTime_%,SourcenumRecordsInPerSecond_avg,SourcenumRecordsInPerSecond_std,SourcenumRecordsOutPerSecond_avg,SourcenumRecordsOutPerSecond_std,SourcebusyTimeMsPerSecond_avg,SourcebusyTimeMsPerSecond_std,SourcebackPressuredTimeMsPerSecond_avg,SourcebackPressuredTimeMsPerSecond_std,SourcebusyTime_%,SourcebackPressuredTime_%,MappernumRecordsInPerSecond_avg,MappernumRecordsInPerSecond_std,MappernumRecordsOutPerSecond_avg,MappernumRecordsOutPerSecond_std,MapperbusyTimeMsPerSecond_avg,MapperbusyTimeMsPerSecond_std,MapperbackPressuredTimeMsPerSecond_avg,MapperbackPressuredTimeMsPerSecond_std,MapperbusyTime_%,MapperbackPressuredTime_%
30,0,0,1,1,1600,ondemand,16,72.99,1.24,12.51,0.13,878,650904,131196,131766,851199,9881724,14011209568,10038109,14022464014,10411,683963,44687,44687,78.62494212962964,0.7297613116141517,0.0,0.0,128.6701388888889,9.176075204912069,0.0,0.0,12.867013888888888,0.0,0.0,0.0,1259.6462962962964,11.950841382068852,0.0,0.0,0.0,0.0,0.0,0.0,78.62390046296298,0.7303294741993975,78.62384259259261,0.7300236389169557,246.23958333333331,10.714354338830365,0.0,0.0,24.623958333333334,0.0
31,1,0,1,1,1600,ondemand,16,118.08,0.97,12.83,0.11,6754723,0,0,0,0,11174668,15824746460,11437880,15842993540,13791,902176,49666,49666,88.60920138888889,0.28417571258193486,0.0,0.0,140.93402777777777,7.82668275085128,0.0,0.0,14.093402777777778,0.0,0.0,0.0,1417.6999999999998,4.605109883274963,0.0,0.0,0.0,0.0,0.0,0.0,88.61168981481484,0.29045443542212523,88.6123263888889,0.29114335907651157,246.9375,4.485277084435135,0.0,0.0,24.69375,0.0
32,0,0,1,1,1700,ondemand,16,77.42,1.27,12.91,0.15,1091,780709,242757,203157,1244091,10821316,15358282819,11038455,15373807785,9783,662011,90731,90731,85.97997685185184,0.2654583291684833,0.0,0.0,137.05902777777777,8.047226924962784,0.0,0.0,13.705902777777776,0.0,0.0,0.0,1376.0777777777778,4.474823260183163,0.0,0.0,0.0,0.0,0.0,0.0,85.98622685185182,0.2655466172154185,85.98616898148147,0.2659401013303282,273.27777777777777,10.590365428748253,0.0,0.0,27.327777777777776,0.0
33,1,0,1,1,1700,ondemand,16,117.04,0.89,12.62,0.11,6762037,0,0,0,0,10568309,14989295408,10783174,15003935781,13303,889504,95947,95947,84.92581018518518,0.8347673348478553,0.0,0.0,131.65972222222223,7.653727429951144,0.0,0.0,13.165972222222223,0.0,0.0,0.0,1358.0392156862745,14.131871850509802,0.0,0.0,0.1764705882352941,0.7058823529411765,0.0,0.0176470588235294,84.92563657407409,0.8345849112387456,84.92552083333334,0.8343404500270168,231.06392973856208,6.367875079209659,0.0,0.0,23.10639297385621,0.0
34,0,0,1,1,1800,ondemand,16,73.47,1.1,12.41,0.09,985,725633,127682,127646,949879,10321964,14582308642,10466776,14592846858,9622,634548,46638,46638,81.72384259259259,0.2156124746990788,0.0,0.0,138.11805555555554,6.597913046049687,0.0,0.0,13.811805555555555,0.0,0.0,0.0,1307.6027777777776,3.4692309337380305,0.0,0.0,0.0,0.0,0.0,0.0,81.72673611111112,0.21636244088078485,81.72690972222225,0.2166178821859599,248.39930555555554,5.0035502859617145,0.0,0.0,24.839930555555554,0.0
35,1,0,1,1,1800,ondemand,16,117.58,1.15,12.84,0.12,6771061,0,0,0,0,11270309,15952637866,11496619,15968060975,15454,1039582,97075,97075,88.71070601851854,0.35689452379760445,0.0,0.0,138.67708333333331,6.832492250246835,0.0,0.0,13.867708333333333,0.0,0.0,0.0,1418.9435185185189,5.1862744391613775,0.0,0.0,0.0,0.0,0.0,0.0,88.7101851851852,0.3574146879780421,88.71006944444446,0.35720469770004726,244.66319444444446,6.60155718935828,0.0,0.0,24.466319444444444,0.0
36,0,0,1,1,1900,ondemand,16,74.86,1.18,12.62,0.11,938,837571,127667,120067,828513,10821057,15328948546,11005951,15342264160,11051,731187,38389,38389,86.23993055555555,0.10565205706387452,0.0,0.0,134.06597222222223,8.546851920946324,0.0,0.0,13.40659722222222,0.0,0.0,0.0,1379.7925925925924,1.6721596723464014,0.0,0.0,0.0,0.0,0.0,0.0,86.23935185185184,0.10554483267492713,86.2392361111111,0.10571529881878894,259.2083333333333,7.558030248164888,0.0,0.0,25.920833333333334,0.0
37,1,0,1,1,1900,ondemand,16,116.3,0.91,12.55,0.1,6833400,0,0,0,0,10263630,14544431498,10484034,14559900856,9563,630313,37569,37569,81.78674768518519,0.35959211572051475,0.0,0.0,129.85416666666666,6.9070929062003525,0.0,0.0,12.985416666666667,0.0,0.0,0.0,1308.639814814815,5.210285230957028,0.0,0.0,0.0,0.0,0.0,0.0,81.77609953703706,0.35433454855451724,81.77650462962964,0.3546672740690703,226.11458333333334,4.215853003514157,0.0,0.0,22.611458333333335,0.0
38,0,0,1,1,2000,ondemand,16,73.01,1.07,12.36,0.12,917,595608,145159,145668,1057594,9906277,14044329701,10059698,14055410571,8931,588949,44059,44059,79.13836805555556,0.9822223851178087,0.0,0.0,120.15277777777777,8.137857520915114,0.0,0.0,12.015277777777778,0.0,0.0,0.0,1266.5712962962962,15.154818128804708,0.0,0.0,0.0,0.0,0.0,0.0,79.13761574074074,0.980502585000428,79.13796296296296,0.9807227043221547,243.60069444444443,7.2718619735797665,0.0,0.0,24.360069444444445,0.0
39,1,0,1,1,2000,ondemand,16,118.92,0.88,12.87,0.1,6665007,0,0,0,0,10986849,15539623515,11232405,15556435802,11000,723038,42634,42634,87.67731481481482,0.22422941252203615,0.0,0.0,168.42708333333331,6.083477142604481,0.0,0.0,16.842708333333334,0.0,0.0,0.0,1403.171296296296,3.2338430562116867,0.0,0.0,0.0,0.0,0.0,0.0,87.68171296296296,0.22709427349699582,87.68177083333333,0.22707074510031677,248.0486111111111,6.653115159210266,0.0,0.0,24.804861111111112,0.0
